fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-151936.jpg,0.5243248343467712,0.4995119869709015,0.4962213635444641,0.5173365473747253,0.508759081363678,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-152960.jpg,0.5613767504692078,0.5404267907142639,0.5389019846916199,0.49621114134788513,0.6132165789604187,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-153984.jpg,0.6298320889472961,0.46535933017730713,0.5061745047569275,0.5455895066261292,0.5351894497871399,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-155008.jpg,0.4969526529312134,0.49666136503219604,0.4650677442550659,0.5581620335578918,0.5797610282897949,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-156032.jpg,0.5602529644966125,0.5020703673362732,0.5683264136314392,0.5270395278930664,0.5553876757621765,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-157056.jpg,0.5739341378211975,0.5027235746383667,0.5396118760108948,0.5226825475692749,0.6262363791465759,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-158080.jpg,0.5577065944671631,0.5238627791404724,0.5636628866195679,0.4943150281906128,0.6051431894302368,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-159104.jpg,0.5700072646141052,0.5430497527122498,0.5990203619003296,0.526408314704895,0.5537189245223999,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-160128.jpg,0.5767061114311218,0.5502510666847229,0.5297494530677795,0.5170932412147522,0.5745643377304077,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-161152.jpg,0.4964675009250641,0.5236386060714722,0.5375210046768188,0.4910222887992859,0.6169225573539734,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-162176.jpg,0.468010812997818,0.5010941028594971,0.6006579995155334,0.4260908365249634,0.609512984752655,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-163200.jpg,0.5736886262893677,0.534908652305603,0.5540842413902283,0.4883991777896881,0.5402776598930359,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-164224.jpg,0.5894991159439087,0.5146583914756775,0.5228107571601868,0.5048386454582214,0.4883715808391571,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-165248.jpg,0.5603532195091248,0.5083487033843994,0.562669575214386,0.5246453285217285,0.5308347940444946,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-166272.jpg,0.5988208055496216,0.5666837096214294,0.4722684621810913,0.5144571661949158,0.4958072304725647,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-167296.jpg,0.5332453846931458,0.5722495317459106,0.5557971596717834,0.553748607635498,0.5271962881088257,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-168320.jpg,0.5655467510223389,0.4805184304714203,0.5438608527183533,0.506487250328064,0.5181178450584412,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-169344.jpg,0.5894368290901184,0.53095942735672,0.5727415084838867,0.533784031867981,0.5142626166343689,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-170368.jpg,0.5432536005973816,0.5541272759437561,0.600183367729187,0.5269628167152405,0.5625548362731934,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-171392.jpg,0.5785921216011047,0.5376390814781189,0.535108208656311,0.5758649706840515,0.5307646989822388,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-172416.jpg,0.5425657033920288,0.5000302791595459,0.47729283571243286,0.5405927300453186,0.5006663799285889,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-173440.jpg,0.544455885887146,0.550865888595581,0.505691647529602,0.49998530745506287,0.5230982899665833,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-174464.jpg,0.5795519351959229,0.4691033363342285,0.486870676279068,0.5302764773368835,0.5990296006202698,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-175488.jpg,0.5615184307098389,0.5735474824905396,0.47532981634140015,0.509438693523407,0.49903422594070435,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-176512.jpg,0.534710705280304,0.609306275844574,0.5204526782035828,0.5187124609947205,0.5816591382026672,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-177536.jpg,0.5530412197113037,0.5550545454025269,0.5151261687278748,0.5209580659866333,0.5438186526298523,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-178560.jpg,0.5124979615211487,0.5632458925247192,0.5222281813621521,0.405117005109787,0.5410285592079163,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-179584.jpg,0.5126594305038452,0.5667572617530823,0.45583048462867737,0.49827125668525696,0.5543351769447327,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-180608.jpg,0.5832695960998535,0.5118464231491089,0.5067610144615173,0.5032825469970703,0.5292236804962158,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-181632.jpg,0.5876305103302002,0.5001853108406067,0.5369932055473328,0.5808846950531006,0.5605398416519165,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-182656.jpg,0.5719051957130432,0.5114272832870483,0.5265750288963318,0.5579921007156372,0.5515284538269043,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-183680.jpg,0.6085407137870789,0.5394168496131897,0.5972306132316589,0.5322767496109009,0.5211812257766724,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-184704.jpg,0.49855953454971313,0.5616555213928223,0.5357563495635986,0.5158814191818237,0.531147301197052,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-185728.jpg,0.5147650837898254,0.5337268710136414,0.5272153615951538,0.4563254714012146,0.5263635516166687,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-186752.jpg,0.5219050645828247,0.5926604270935059,0.5579051375389099,0.4857904613018036,0.5047215223312378,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-187776.jpg,0.48155489563941956,0.5529948472976685,0.5020925998687744,0.44541218876838684,0.5738587975502014,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-188800.jpg,0.5520762801170349,0.5500198602676392,0.5354169607162476,0.4557974934577942,0.4392365515232086,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-189824.jpg,0.5149734616279602,0.5540458559989929,0.5228415727615356,0.5564203858375549,0.49936774373054504,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-190848.jpg,0.5834884643554688,0.5401705503463745,0.5177161693572998,0.46933087706565857,0.598399817943573,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-191872.jpg,0.5428177118301392,0.5904949307441711,0.5638548135757446,0.5172784924507141,0.5575800538063049,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-192896.jpg,0.4584789276123047,0.512530505657196,0.5628569722175598,0.5173503160476685,0.595463216304779,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-193920.jpg,0.42967915534973145,0.5309081673622131,0.5880199670791626,0.4788481593132019,0.5929468870162964,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-194944.jpg,0.5241813659667969,0.48609596490859985,0.5020173788070679,0.4763042628765106,0.6292915940284729,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-195968.jpg,0.49486520886421204,0.5007928609848022,0.5704792141914368,0.4878281056880951,0.5726106762886047,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-196992.jpg,0.5071179866790771,0.5342443585395813,0.5249302983283997,0.45438826084136963,0.5743510723114014,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-198016.jpg,0.547666072845459,0.508845329284668,0.55184406042099,0.49371233582496643,0.6269060373306274,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-199040.jpg,0.4520191252231598,0.570694625377655,0.4766022562980652,0.5062767267227173,0.6067408323287964,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-200064.jpg,0.5642901659011841,0.4255797266960144,0.5465638041496277,0.4962104856967926,0.5394859910011292,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-201088.jpg,0.5734543204307556,0.49221867322921753,0.5194762349128723,0.4818090796470642,0.5547077059745789,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-202112.jpg,0.5260939598083496,0.5284765958786011,0.5051640272140503,0.4822700023651123,0.621116042137146,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-203136.jpg,0.5226767659187317,0.45568835735321045,0.5148770213127136,0.44912928342819214,0.5739174485206604,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-204160.jpg,0.5631893277168274,0.5144864916801453,0.5598970055580139,0.44422096014022827,0.5567569732666016,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-205184.jpg,0.5797141194343567,0.5089393854141235,0.5528250336647034,0.4912201166152954,0.6097051501274109,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-206208.jpg,0.6128605008125305,0.577206015586853,0.5211770534515381,0.4739506244659424,0.5879175066947937,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-210304.jpg,0.5284388661384583,0.5115504860877991,0.5016365051269531,0.4567326605319977,0.5779647827148438,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-211328.jpg,0.6540721654891968,0.5131754875183105,0.5375072956085205,0.49309447407722473,0.558872640132904,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-212352.jpg,0.6233744025230408,0.480768084526062,0.5689339637756348,0.46880483627319336,0.5458954572677612,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-215424.jpg,0.5931268334388733,0.48610612750053406,0.5665338039398193,0.5074397325515747,0.5437125563621521,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-216448.jpg,0.5220468044281006,0.4671629071235657,0.5019039511680603,0.47101086378097534,0.5289538502693176,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-217472.jpg,0.5419814586639404,0.46924182772636414,0.49683910608291626,0.5352469086647034,0.5613598823547363,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-218496.jpg,0.5949805974960327,0.5167436599731445,0.49834248423576355,0.5001754760742188,0.5615001320838928,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-219520.jpg,0.5173431038856506,0.47660934925079346,0.5102245807647705,0.4889070391654968,0.5911276936531067,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-220544.jpg,0.4704725444316864,0.45174986124038696,0.5239555239677429,0.4751671850681305,0.5981752872467041,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-221568.jpg,0.531615674495697,0.45891645550727844,0.5048352479934692,0.4513070583343506,0.516318142414093,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-222592.jpg,0.5939048528671265,0.5523402094841003,0.5321593284606934,0.5192040205001831,0.5399512648582458,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-223616.jpg,0.5769857168197632,0.4830150306224823,0.5513796806335449,0.47660496830940247,0.5674183964729309,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-224640.jpg,0.6401355862617493,0.5138024091720581,0.5615408420562744,0.4679909646511078,0.5536936521530151,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-225664.jpg,0.5655617117881775,0.5163798332214355,0.5586425065994263,0.4775030314922333,0.5551300644874573,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-226688.jpg,0.5965620875358582,0.5141898989677429,0.5829053521156311,0.502334475517273,0.5558453798294067,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-227712.jpg,0.5315678119659424,0.5040178894996643,0.6120971441268921,0.4799201190471649,0.5685198903083801,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-228736.jpg,0.5541852116584778,0.502242922782898,0.5595812201499939,0.49639368057250977,0.5744953751564026,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-229760.jpg,0.5781781673431396,0.4946909248828888,0.5257929563522339,0.5069743394851685,0.5896915197372437,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-233856.jpg,0.536611020565033,0.49713557958602905,0.5369736552238464,0.4850218594074249,0.6333906650543213,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-234880.jpg,0.5858544111251831,0.5366578698158264,0.5408938527107239,0.49848008155822754,0.5551522970199585,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-236928.jpg,0.6058918833732605,0.5288527011871338,0.528657853603363,0.5036633014678955,0.48944488167762756,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-237952.jpg,0.5531631708145142,0.5915281772613525,0.5342097878456116,0.4541190266609192,0.5508249998092651,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-238976.jpg,0.58356112241745,0.5461311936378479,0.6045726537704468,0.5029371976852417,0.5704484581947327,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-240000.jpg,0.547245979309082,0.5520321130752563,0.6520330905914307,0.5164111852645874,0.5649895668029785,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-86400.jpg,0.3838692903518677,0.5122188925743103,0.5599727630615234,0.5137283205986023,0.49928441643714905,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-87424.jpg,0.5712827444076538,0.5151321291923523,0.5645474791526794,0.5303725600242615,0.4958661198616028,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-88448.jpg,0.5112414956092834,0.47628435492515564,0.5205168724060059,0.5577729344367981,0.5336019396781921,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-89472.jpg,0.5530402660369873,0.5623908042907715,0.46449288725852966,0.5246465802192688,0.48583805561065674,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-90496.jpg,0.5504102110862732,0.533511221408844,0.5156782865524292,0.5406436324119568,0.42222270369529724,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-91520.jpg,0.5113757252693176,0.5074329972267151,0.5732699632644653,0.5225178599357605,0.48796865344047546,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-92544.jpg,0.5432242751121521,0.5498377680778503,0.530234694480896,0.55401211977005,0.5322545170783997,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-93568.jpg,0.5740077495574951,0.48531559109687805,0.5083858966827393,0.5747919678688049,0.44650939106941223,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-94592.jpg,0.6170807480812073,0.4386776387691498,0.5220937728881836,0.5327101349830627,0.5650172829627991,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-95616.jpg,0.5797649621963501,0.4976816475391388,0.5343443155288696,0.5529020428657532,0.6222711205482483,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-96640.jpg,0.5653992891311646,0.5064902305603027,0.5179166793823242,0.5376391410827637,0.4776226878166199,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-97664.jpg,0.5312045216560364,0.492133766412735,0.5679044127464294,0.5469957590103149,0.5098238587379456,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-98688.jpg,0.543747067451477,0.4852554202079773,0.4965735673904419,0.52562415599823,0.5299379825592041,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_59712-99712.jpg,0.5344173908233643,0.47737154364585876,0.5461267828941345,0.5070940852165222,0.5753220915794373,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-100736.jpg,0.5169491767883301,0.5238048434257507,0.5630905628204346,0.4912636876106262,0.5590945482254028,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-101760.jpg,0.5527013540267944,0.5176700353622437,0.5225955247879028,0.5600166320800781,0.5304241180419922,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-102784.jpg,0.5176513195037842,0.41627731919288635,0.4943661093711853,0.5369682312011719,0.5307754278182983,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-103808.jpg,0.5148022770881653,0.46780338883399963,0.47075727581977844,0.5648254156112671,0.5968160033226013,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-104832.jpg,0.5608235597610474,0.5347803831100464,0.5076879858970642,0.5778505802154541,0.5783149003982544,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-105856.jpg,0.4669574201107025,0.539697527885437,0.48670169711112976,0.5203630328178406,0.5488563179969788,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-106880.jpg,0.4967273771762848,0.49075308442115784,0.46087321639060974,0.576072633266449,0.5595629811286926,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-107904.jpg,0.5200302600860596,0.5427944660186768,0.545377254486084,0.5110860466957092,0.5588027834892273,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-108928.jpg,0.5240290760993958,0.4834955632686615,0.5120554566383362,0.5959085822105408,0.49269044399261475,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-109952.jpg,0.4924672842025757,0.49808281660079956,0.5339620113372803,0.5556646585464478,0.4830959439277649,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-110976.jpg,0.5471150875091553,0.48850560188293457,0.5491093993186951,0.5604061484336853,0.5390743017196655,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-112000.jpg,0.5202034711837769,0.519989550113678,0.5352464318275452,0.5427444577217102,0.4657897353172302,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-113024.jpg,0.5122887492179871,0.5076116323471069,0.5299603939056396,0.5187239646911621,0.5381476283073425,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-114048.jpg,0.49501579999923706,0.5024929046630859,0.5153206586837769,0.5594152212142944,0.43838879466056824,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-115072.jpg,0.5298934578895569,0.5067937970161438,0.5071927309036255,0.5406449437141418,0.5503326058387756,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-116096.jpg,0.48532387614250183,0.5893651843070984,0.6102703809738159,0.5199952721595764,0.42095911502838135,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-117120.jpg,0.5317719578742981,0.5407629013061523,0.5325659513473511,0.5764601826667786,0.5388223528862,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-118144.jpg,0.5502469539642334,0.5452038049697876,0.5307384133338928,0.5445598363876343,0.5661273002624512,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-119168.jpg,0.548015296459198,0.47123903036117554,0.5793859362602234,0.5189356207847595,0.5524032711982727,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-120192.jpg,0.5356515645980835,0.6136797666549683,0.5545387268066406,0.6105008125305176,0.5444875359535217,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-121216.jpg,0.5648195743560791,0.5420823693275452,0.5817411541938782,0.5297895073890686,0.5905644297599792,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-122240.jpg,0.5734229683876038,0.49727362394332886,0.47491133213043213,0.5150477290153503,0.5577414631843567,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-123264.jpg,0.5970559120178223,0.4948395788669586,0.5221390128135681,0.5548930764198303,0.544181227684021,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-124288.jpg,0.5575830340385437,0.5466898679733276,0.5480306148529053,0.5480149388313293,0.4789564907550812,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-125312.jpg,0.5748841166496277,0.5027717351913452,0.5409420728683472,0.5541309118270874,0.5478321313858032,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-126336.jpg,0.5782589912414551,0.5234500765800476,0.5930796265602112,0.537775993347168,0.549684464931488,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-127360.jpg,0.5335429310798645,0.4796602427959442,0.541519284248352,0.5200968384742737,0.5548793077468872,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-128384.jpg,0.5400991439819336,0.49028047919273376,0.5054910182952881,0.5533679723739624,0.5564130544662476,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-129408.jpg,0.600735604763031,0.4976550340652466,0.5925220847129822,0.5220025181770325,0.5635948777198792,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-130432.jpg,0.580690324306488,0.4856041967868805,0.5451692938804626,0.5500040650367737,0.5085617899894714,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-131456.jpg,0.541088342666626,0.505291759967804,0.5304960608482361,0.5276359915733337,0.5339839458465576,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-132480.jpg,0.5611944198608398,0.5307859182357788,0.5503314733505249,0.49685007333755493,0.5430419445037842,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-133504.jpg,0.4836714565753937,0.5075049996376038,0.547904372215271,0.48724034428596497,0.5893074870109558,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-134528.jpg,0.5251303911209106,0.4988125264644623,0.5929797291755676,0.5600026845932007,0.573527455329895,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-135552.jpg,0.5482774972915649,0.4950026571750641,0.5076805949211121,0.5942757725715637,0.5633392930030823,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-136576.jpg,0.5716651678085327,0.5145931839942932,0.47580429911613464,0.5561574101448059,0.5806236863136292,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-137600.jpg,0.5294280648231506,0.5217840075492859,0.4848710596561432,0.5829636454582214,0.543911874294281,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-138624.jpg,0.5995301008224487,0.5268616676330566,0.5748157501220703,0.5397674441337585,0.5987066030502319,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-139648.jpg,0.5551162958145142,0.4546499252319336,0.5230786204338074,0.5666341781616211,0.5917022228240967,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-140672.jpg,0.5507196187973022,0.45579254627227783,0.5027155876159668,0.5398451685905457,0.5559707283973694,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-141696.jpg,0.5968596935272217,0.48612871766090393,0.5568079948425293,0.5815894603729248,0.6040108799934387,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-142720.jpg,0.5294151902198792,0.5145992636680603,0.6030563712120056,0.557080090045929,0.5885806679725647,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-143744.jpg,0.5571075081825256,0.5206055045127869,0.5248466730117798,0.5080934762954712,0.47528985142707825,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-144768.jpg,0.5207136273384094,0.5089936852455139,0.49237188696861267,0.5224545001983643,0.501079797744751,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-145792.jpg,0.5484965443611145,0.5075848698616028,0.47526106238365173,0.5091784596443176,0.5357210636138916,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-146816.jpg,0.5338050127029419,0.5083337426185608,0.5084669589996338,0.5328107476234436,0.5350385904312134,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-147840.jpg,0.4185818135738373,0.5601117610931396,0.5088740587234497,0.5558385848999023,0.5267701148986816,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-148864.jpg,0.5357575416564941,0.49829134345054626,0.5588610172271729,0.4868078827857971,0.5291376709938049,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-149888.jpg,0.543010413646698,0.4488030970096588,0.5715409517288208,0.4814978837966919,0.546515166759491,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-150912.jpg,0.5533261299133301,0.5084006190299988,0.5252948999404907,0.5240197777748108,0.5313693284988403,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-151936.jpg,0.5697625875473022,0.5013476014137268,0.5327585339546204,0.5138027667999268,0.5945026278495789,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-152960.jpg,0.6132474541664124,0.5352662205696106,0.5100628733634949,0.541395366191864,0.5590424537658691,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-153984.jpg,0.5929970741271973,0.5027194023132324,0.5080175995826721,0.49424487352371216,0.5955663323402405,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-155008.jpg,0.6016368269920349,0.47147396206855774,0.5175870060920715,0.5914799571037292,0.5749394297599792,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-156032.jpg,0.524952232837677,0.48724254965782166,0.5131603479385376,0.49104562401771545,0.5881587266921997,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-157056.jpg,0.6160550117492676,0.5113140344619751,0.5794727206230164,0.48707517981529236,0.5705442428588867,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-158080.jpg,0.5696766972541809,0.488354355096817,0.6017500758171082,0.5232062339782715,0.5472374558448792,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-159104.jpg,0.555842399597168,0.5424448251724243,0.5877739787101746,0.4698927700519562,0.5690737366676331,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-160128.jpg,0.5892723798751831,0.5089703798294067,0.5603531002998352,0.5070803761482239,0.5973495841026306,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-161152.jpg,0.4550878703594208,0.4397527873516083,0.6155937314033508,0.4244598150253296,0.577926516532898,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-162176.jpg,0.5393576622009277,0.5122361183166504,0.5157982707023621,0.5654671788215637,0.5446723103523254,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-163200.jpg,0.5796225070953369,0.4097898304462433,0.5058889389038086,0.5223730206489563,0.523722767829895,0,1
Demo_TCGA-BRCA/HR/Demo_TCGA-BRCA_60736-164224.jpg,0.5404394268989563,0.5100290775299072,0.5399908423423767,0.565674364566803,0.4463033378124237,0,1
